VWS_ID,STATE_CODE,STATE_CODE_EXP,YEAR,SHRP_ID,MAX_ANN_HUM_AVG,MIN_ANN_HUM_AVG
014155,1,Alabama,1999,0502,97,44
014155,1,Alabama,2010,0502,98,46
014155,1,Alabama,2009,0502,98,52
014155,1,Alabama,2008,0502,93,46
014155,1,Alabama,2007,0502,93,44
014155,1,Alabama,2006,0502,93,42
014155,1,Alabama,2005,0502,95,48
014155,1,Alabama,2004,0502,95,49
014155,1,Alabama,2003,0502,97,50
014155,1,Alabama,2002,0502,98,50
014155,1,Alabama,2001,0502,96,47
014155,1,Alabama,2000,0502,96,50
014155,1,Alabama,1999,0503,97,44
014155,1,Alabama,2010,0503,98,46
014155,1,Alabama,2009,0503,98,52
014155,1,Alabama,2008,0503,93,46
014155,1,Alabama,2007,0503,93,44
014155,1,Alabama,2006,0503,93,42
014155,1,Alabama,2005,0503,95,48
014155,1,Alabama,2004,0503,95,49
014155,1,Alabama,2003,0503,97,50
014155,1,Alabama,2002,0503,98,50
014155,1,Alabama,2001,0503,96,47
014155,1,Alabama,2000,0503,96,50
014155,1,Alabama,1999,0504,97,44
014155,1,Alabama,2010,0504,98,46
014155,1,Alabama,2009,0504,98,52
014155,1,Alabama,2008,0504,93,46
014155,1,Alabama,2007,0504,93,44
014155,1,Alabama,2006,0504,93,42
014155,1,Alabama,2005,0504,95,48
014155,1,Alabama,2004,0504,95,49
014155,1,Alabama,2003,0504,97,50
014155,1,Alabama,2002,0504,98,50
014155,1,Alabama,2001,0504,96,47
014155,1,Alabama,2000,0504,96,50
014155,1,Alabama,1999,0505,97,44
014155,1,Alabama,2010,0505,98,46
014155,1,Alabama,2009,0505,98,52
014155,1,Alabama,2008,0505,93,46
014155,1,Alabama,2007,0505,93,44
014155,1,Alabama,2006,0505,93,42
014155,1,Alabama,2005,0505,95,48
014155,1,Alabama,2004,0505,95,49
014155,1,Alabama,2003,0505,97,50
014155,1,Alabama,2002,0505,98,50
014155,1,Alabama,2001,0505,96,47
014155,1,Alabama,2000,0505,96,50
014155,1,Alabama,1999,0506,97,44
014155,1,Alabama,2010,0506,98,46
014155,1,Alabama,2009,0506,98,52
014155,1,Alabama,2008,0506,93,46
014155,1,Alabama,2007,0506,93,44
014155,1,Alabama,2006,0506,93,42
014155,1,Alabama,2005,0506,95,48
014155,1,Alabama,2004,0506,95,49
014155,1,Alabama,2003,0506,97,50
014155,1,Alabama,2002,0506,98,50
014155,1,Alabama,2001,0506,96,47
014155,1,Alabama,2000,0506,96,50
014155,1,Alabama,1999,0507,97,44
014155,1,Alabama,2010,0507,98,46
014155,1,Alabama,2009,0507,98,52
014155,1,Alabama,2008,0507,93,46
014155,1,Alabama,2007,0507,93,44
014155,1,Alabama,2006,0507,93,42
014155,1,Alabama,2005,0507,95,48
014155,1,Alabama,2004,0507,95,49
014155,1,Alabama,2003,0507,97,50
014155,1,Alabama,2002,0507,98,50
014155,1,Alabama,2001,0507,96,47
014155,1,Alabama,2000,0507,96,50
014155,1,Alabama,1999,0508,97,44
014155,1,Alabama,2010,0508,98,46
014155,1,Alabama,2009,0508,98,52
014155,1,Alabama,2008,0508,93,46
014155,1,Alabama,2007,0508,93,44
014155,1,Alabama,2006,0508,93,42
014155,1,Alabama,2005,0508,95,48
014155,1,Alabama,2004,0508,95,49
014155,1,Alabama,2003,0508,97,50
014155,1,Alabama,2002,0508,98,50
014155,1,Alabama,2001,0508,96,47
014155,1,Alabama,2000,0508,96,50
014155,1,Alabama,1999,0509,97,44
014155,1,Alabama,2010,0509,98,46
014155,1,Alabama,2009,0509,98,52
014155,1,Alabama,2008,0509,93,46
014155,1,Alabama,2007,0509,93,44
014155,1,Alabama,2006,0509,93,42
014155,1,Alabama,2005,0509,95,48
014155,1,Alabama,2004,0509,95,49
014155,1,Alabama,2003,0509,97,50
014155,1,Alabama,2002,0509,98,50
014155,1,Alabama,2001,0509,96,47
014155,1,Alabama,2000,0509,96,50
014155,1,Alabama,1999,0563,97,44
014155,1,Alabama,2010,0563,98,46
014155,1,Alabama,2009,0563,98,52
014155,1,Alabama,2008,0563,93,46
014155,1,Alabama,2007,0563,93,44
014155,1,Alabama,2006,0563,93,42
014155,1,Alabama,2005,0563,95,48
014155,1,Alabama,2004,0563,95,49
014155,1,Alabama,2003,0563,97,50
014155,1,Alabama,2002,0563,98,50
014155,1,Alabama,2001,0563,96,47
014155,1,Alabama,2000,0563,96,50
014155,1,Alabama,1999,0564,97,44
014155,1,Alabama,2010,0564,98,46
014155,1,Alabama,2009,0564,98,52
014155,1,Alabama,2008,0564,93,46
014155,1,Alabama,2007,0564,93,44
014155,1,Alabama,2006,0564,93,42
014155,1,Alabama,2005,0564,95,48
014155,1,Alabama,2004,0564,95,49
014155,1,Alabama,2003,0564,97,50
014155,1,Alabama,2002,0564,98,50
014155,1,Alabama,2001,0564,96,47
014155,1,Alabama,2000,0564,96,50
011001,1,Alabama,1984,1001,93,44
011001,1,Alabama,1985,1001,91,46
011001,1,Alabama,1986,1001,89,42
011001,1,Alabama,1987,1001,89,41
011001,1,Alabama,1988,1001,88,41
011001,1,Alabama,1989,1001,92,48
011001,1,Alabama,1990,1001,92,44
011001,1,Alabama,1991,1001,89,47
011001,1,Alabama,1992,1001,91,45
011001,1,Alabama,1993,1001,89,43
011001,1,Alabama,1994,1001,92,49
011001,1,Alabama,1995,1001,92,47
011001,1,Alabama,1996,1001,90,49
011001,1,Alabama,1997,1001,91,49
011001,1,Alabama,1998,1001,91,47
011001,1,Alabama,1999,1001,87,42
011001,1,Alabama,2000,1001,88,41
011001,1,Alabama,2001,1001,88,43
011001,1,Alabama,2002,1001,88,45
011001,1,Alabama,2003,1001,91,48
011001,1,Alabama,2004,1001,88,45
011001,1,Alabama,2005,1001,86,43
011001,1,Alabama,2006,1001,83,39
011001,1,Alabama,2007,1001,83,39
011001,1,Alabama,2008,1001,85,40
011001,1,Alabama,2009,1001,90,47
011001,1,Alabama,2010,1001,85,39
011011,1,Alabama,1984,1011,89,48
011011,1,Alabama,1985,1011,91,52
011011,1,Alabama,1986,1011,93,48
011011,1,Alabama,1987,1011,92,45
011011,1,Alabama,1988,1011,93,45
011011,1,Alabama,1989,1011,95,53
011011,1,Alabama,1990,1011,93,46
011011,1,Alabama,1991,1011,93,50
011011,1,Alabama,1992,1011,94,51
011011,1,Alabama,1993,1011,94,48
011011,1,Alabama,1994,1011,93,52
011011,1,Alabama,1995,1011,94,50
011011,1,Alabama,1996,1011,92,51
011011,1,Alabama,1997,1011,94,52
011011,1,Alabama,1998,1011,94,51
011011,1,Alabama,1999,1011,92,46
011011,1,Alabama,2000,1011,93,47
011011,1,Alabama,2001,1011,95,51
011011,1,Alabama,2002,1011,94,52
011011,1,Alabama,2003,1011,93,50
011011,1,Alabama,2004,1011,94,52
011011,1,Alabama,2005,1011,91,45
011011,1,Alabama,2006,1011,90,42
011011,1,Alabama,2007,1011,89,42
011011,1,Alabama,2008,1011,89,44
011011,1,Alabama,2009,1011,88,47
011011,1,Alabama,2010,1011,90,43
011019,1,Alabama,1966,1019,0,0
011019,1,Alabama,2010,1019,92,46
011019,1,Alabama,2009,1019,91,50
011019,1,Alabama,2008,1019,90,48
011019,1,Alabama,2007,1019,90,47
011019,1,Alabama,2006,1019,90,44
011019,1,Alabama,2005,1019,89,46
011019,1,Alabama,2004,1019,89,49
011019,1,Alabama,2003,1019,90,50
011019,1,Alabama,2002,1019,96,54
011019,1,Alabama,2001,1019,96,53
011019,1,Alabama,2000,1019,95,47
011019,1,Alabama,1999,1019,96,54
011019,1,Alabama,1998,1019,97,56
011019,1,Alabama,1997,1019,95,53
011019,1,Alabama,1996,1019,95,53
011019,1,Alabama,1995,1019,96,52
011019,1,Alabama,1994,1019,96,55
011019,1,Alabama,1993,1019,95,51
011019,1,Alabama,1992,1019,95,52
011019,1,Alabama,1991,1019,94,54
011019,1,Alabama,1990,1019,94,49
011019,1,Alabama,1989,1019,95,53
011019,1,Alabama,1988,1019,95,49
011019,1,Alabama,1987,1019,95,50
011019,1,Alabama,1986,1019,96,52
011019,1,Alabama,1985,1019,89,50
011019,1,Alabama,1984,1019,87,48
011019,1,Alabama,1972,1019,0,0
011019,1,Alabama,1967,1019,0,0
011021,1,Alabama,1984,1021,91,46
011021,1,Alabama,2010,1021,92,41
011021,1,Alabama,2009,1021,92,49
011021,1,Alabama,2008,1021,89,43
011021,1,Alabama,2007,1021,89,40
011021,1,Alabama,2006,1021,91,40
011021,1,Alabama,2005,1021,91,46
011021,1,Alabama,2004,1021,88,47
011021,1,Alabama,2003,1021,98,55
011021,1,Alabama,2002,1021,96,51
011021,1,Alabama,2001,1021,96,50
011021,1,Alabama,2000,1021,92,42
011021,1,Alabama,1999,1021,93,47
011021,1,Alabama,1998,1021,93,49
011021,1,Alabama,1997,1021,96,50
011021,1,Alabama,1996,1021,94,50
011021,1,Alabama,1995,1021,94,48
011021,1,Alabama,1994,1021,93,49
011021,1,Alabama,1993,1021,93,45
011021,1,Alabama,1992,1021,95,48
011021,1,Alabama,1991,1021,94,49
011021,1,Alabama,1990,1021,95,43
011021,1,Alabama,1989,1021,95,50
011021,1,Alabama,1988,1021,94,45
011021,1,Alabama,1987,1021,93,44
011021,1,Alabama,1986,1021,93,47
011021,1,Alabama,1985,1021,91,49
013028,1,Alabama,1970,3028,0,0
013028,1,Alabama,2010,3028,87,40
013028,1,Alabama,2009,3028,89,47
013028,1,Alabama,2008,3028,86,41
013028,1,Alabama,2007,3028,85,38
013028,1,Alabama,2006,3028,87,40
013028,1,Alabama,2005,3028,91,47
013028,1,Alabama,2004,3028,93,51
013028,1,Alabama,2003,3028,93,51
013028,1,Alabama,2002,3028,90,49
013028,1,Alabama,2001,3028,93,50
013028,1,Alabama,2000,3028,89,44
013028,1,Alabama,1999,3028,90,44
013028,1,Alabama,1998,3028,95,51
013028,1,Alabama,1997,3028,95,51
013028,1,Alabama,1996,3028,93,50
013028,1,Alabama,1995,3028,92,45
013028,1,Alabama,1994,3028,92,50
013028,1,Alabama,1993,3028,92,46
013028,1,Alabama,1992,3028,93,48
013028,1,Alabama,1991,3028,92,48
013028,1,Alabama,1990,3028,90,44
013028,1,Alabama,1989,3028,92,49
013028,1,Alabama,1988,3028,93,44
013028,1,Alabama,1987,3028,92,43
013028,1,Alabama,1986,3028,92,46
013028,1,Alabama,1985,3028,93,51
013028,1,Alabama,1984,3028,87,43
013028,1,Alabama,1971,3028,0,0
013998,1,Alabama,1970,3998,0,0
013998,1,Alabama,2010,3998,97,43
013998,1,Alabama,2009,3998,97,49
013998,1,Alabama,2008,3998,96,47
013998,1,Alabama,2007,3998,94,44
013998,1,Alabama,2006,3998,93,41
013998,1,Alabama,2005,3998,94,46
013998,1,Alabama,2004,3998,96,51
013998,1,Alabama,2003,3998,98,52
013998,1,Alabama,2002,3998,98,50
013998,1,Alabama,2001,3998,98,50
013998,1,Alabama,2000,3998,97,43
013998,1,Alabama,1999,3998,97,44
013998,1,Alabama,1998,3998,98,51
013998,1,Alabama,1997,3998,98,52
013998,1,Alabama,1996,3998,97,50
013998,1,Alabama,1995,3998,96,47
013998,1,Alabama,1994,3998,93,49
013998,1,Alabama,1993,3998,92,47
013998,1,Alabama,1992,3998,90,47
013998,1,Alabama,1991,3998,90,49
013998,1,Alabama,1990,3998,92,45
013998,1,Alabama,1989,3998,95,51
013998,1,Alabama,1988,3998,94,47
013998,1,Alabama,1987,3998,93,46
013998,1,Alabama,1986,3998,93,49
013998,1,Alabama,1985,3998,95,52
013998,1,Alabama,1984,3998,95,50
013998,1,Alabama,1972,3998,0,0
014007,1,Alabama,1970,4007,0,0
014007,1,Alabama,2010,4007,87,40
014007,1,Alabama,2009,4007,89,47
014007,1,Alabama,2008,4007,86,41
014007,1,Alabama,2007,4007,85,38
014007,1,Alabama,2006,4007,87,40
014007,1,Alabama,2005,4007,91,47
014007,1,Alabama,2004,4007,93,51
014007,1,Alabama,2003,4007,93,51
014007,1,Alabama,2002,4007,90,49
014007,1,Alabama,2001,4007,93,50
014007,1,Alabama,2000,4007,89,44
014007,1,Alabama,1999,4007,90,44
014007,1,Alabama,1998,4007,95,51
014007,1,Alabama,1997,4007,95,51
014007,1,Alabama,1996,4007,93,50
014007,1,Alabama,1995,4007,92,45
014007,1,Alabama,1994,4007,92,50
014007,1,Alabama,1993,4007,92,46
014007,1,Alabama,1992,4007,93,48
014007,1,Alabama,1991,4007,92,48
014007,1,Alabama,1990,4007,90,44
014007,1,Alabama,1989,4007,92,49
014007,1,Alabama,1988,4007,93,44
014007,1,Alabama,1987,4007,92,43
014007,1,Alabama,1986,4007,92,46
014007,1,Alabama,1985,4007,93,51
014007,1,Alabama,1984,4007,87,43
014007,1,Alabama,1971,4007,0,0
014073,1,Alabama,1984,4073,90,48
014073,1,Alabama,2010,4073,89,43
014073,1,Alabama,2009,4073,90,48
014073,1,Alabama,2008,4073,89,43
014073,1,Alabama,2007,4073,88,40
014073,1,Alabama,2006,4073,90,43
014073,1,Alabama,2005,4073,92,47
014073,1,Alabama,2004,4073,92,49
014073,1,Alabama,2003,4073,93,50
014073,1,Alabama,2002,4073,92,49
014073,1,Alabama,2001,4073,92,48
014073,1,Alabama,2000,4073,93,46
014073,1,Alabama,1999,4073,93,45
014073,1,Alabama,1998,4073,95,50
014073,1,Alabama,1997,4073,95,50
014073,1,Alabama,1996,4073,93,50
014073,1,Alabama,1995,4073,94,49
014073,1,Alabama,1994,4073,95,52
014073,1,Alabama,1993,4073,95,47
014073,1,Alabama,1992,4073,95,51
014073,1,Alabama,1991,4073,93,49
014073,1,Alabama,1990,4073,94,46
014073,1,Alabama,1989,4073,94,51
014073,1,Alabama,1988,4073,93,43
014073,1,Alabama,1987,4073,93,44
014073,1,Alabama,1986,4073,94,48
014073,1,Alabama,1985,4073,90,51
014084,1,Alabama,1970,4084,0,0
014084,1,Alabama,2010,4084,88,41
014084,1,Alabama,2009,4084,90,48
014084,1,Alabama,2008,4084,88,42
014084,1,Alabama,2007,4084,87,39
014084,1,Alabama,2006,4084,88,41
014084,1,Alabama,2005,4084,91,47
014084,1,Alabama,2004,4084,92,50
014084,1,Alabama,2003,4084,93,51
014084,1,Alabama,2002,4084,90,49
014084,1,Alabama,2001,4084,93,50
014084,1,Alabama,2000,4084,89,44
014084,1,Alabama,1999,4084,90,44
014084,1,Alabama,1998,4084,95,51
014084,1,Alabama,1997,4084,95,51
014084,1,Alabama,1996,4084,93,50
014084,1,Alabama,1995,4084,92,45
014084,1,Alabama,1994,4084,92,50
014084,1,Alabama,1993,4084,92,46
014084,1,Alabama,1992,4084,93,48
014084,1,Alabama,1991,4084,92,48
014084,1,Alabama,1990,4084,90,44
014084,1,Alabama,1989,4084,92,49
014084,1,Alabama,1988,4084,93,44
014084,1,Alabama,1987,4084,92,43
014084,1,Alabama,1986,4084,92,46
014084,1,Alabama,1985,4084,93,51
014084,1,Alabama,1984,4084,87,43
014084,1,Alabama,1971,4084,0,0
014125,1,Alabama,1984,4125,91,46
014125,1,Alabama,2010,4125,92,41
014125,1,Alabama,2009,4125,92,49
014125,1,Alabama,2008,4125,89,43
014125,1,Alabama,2007,4125,89,40
014125,1,Alabama,2006,4125,91,40
014125,1,Alabama,2005,4125,91,46
014125,1,Alabama,2004,4125,88,47
014125,1,Alabama,2003,4125,98,55
014125,1,Alabama,2002,4125,96,51
014125,1,Alabama,2001,4125,96,50
014125,1,Alabama,2000,4125,92,42
014125,1,Alabama,1999,4125,93,47
014125,1,Alabama,1998,4125,93,49
014125,1,Alabama,1997,4125,96,50
014125,1,Alabama,1996,4125,94,50
014125,1,Alabama,1995,4125,94,48
014125,1,Alabama,1994,4125,93,49
014125,1,Alabama,1993,4125,93,45
014125,1,Alabama,1992,4125,95,48
014125,1,Alabama,1991,4125,94,49
014125,1,Alabama,1990,4125,95,43
014125,1,Alabama,1989,4125,95,50
014125,1,Alabama,1988,4125,94,45
014125,1,Alabama,1987,4125,93,44
014125,1,Alabama,1986,4125,93,47
014125,1,Alabama,1985,4125,91,49
014126,1,Alabama,1984,4126,89,48
014126,1,Alabama,2010,4126,90,44
014126,1,Alabama,2009,4126,89,49
014126,1,Alabama,2008,4126,90,44
014126,1,Alabama,2007,4126,88,41
014126,1,Alabama,2006,4126,91,43
014126,1,Alabama,2005,4126,93,49
014126,1,Alabama,2004,4126,92,52
014126,1,Alabama,2003,4126,92,51
014126,1,Alabama,2002,4126,92,51
014126,1,Alabama,2001,4126,93,50
014126,1,Alabama,2000,4126,93,47
014126,1,Alabama,1999,4126,93,47
014126,1,Alabama,1998,4126,94,51
014126,1,Alabama,1997,4126,94,52
014126,1,Alabama,1996,4126,92,51
014126,1,Alabama,1995,4126,94,50
014126,1,Alabama,1994,4126,93,52
014126,1,Alabama,1993,4126,94,48
014126,1,Alabama,1992,4126,94,51
014126,1,Alabama,1991,4126,93,50
014126,1,Alabama,1990,4126,93,46
014126,1,Alabama,1989,4126,95,53
014126,1,Alabama,1988,4126,93,45
014126,1,Alabama,1987,4126,92,45
014126,1,Alabama,1986,4126,93,48
014126,1,Alabama,1985,4126,91,52
014127,1,Alabama,1984,4127,89,48
014127,1,Alabama,2010,4127,90,43
014127,1,Alabama,2009,4127,88,47
014127,1,Alabama,2008,4127,89,44
014127,1,Alabama,2007,4127,89,41
014127,1,Alabama,2006,4127,90,42
014127,1,Alabama,2005,4127,91,46
014127,1,Alabama,2004,4127,94,52
014127,1,Alabama,2003,4127,93,50
014127,1,Alabama,2002,4127,94,52
014127,1,Alabama,2001,4127,95,51
014127,1,Alabama,2000,4127,93,47
014127,1,Alabama,1999,4127,92,46
014127,1,Alabama,1998,4127,94,51
014127,1,Alabama,1997,4127,94,52
014127,1,Alabama,1996,4127,92,51
014127,1,Alabama,1995,4127,94,50
014127,1,Alabama,1994,4127,93,52
014127,1,Alabama,1993,4127,94,48
014127,1,Alabama,1992,4127,94,51
014127,1,Alabama,1991,4127,93,50
014127,1,Alabama,1990,4127,93,46
014127,1,Alabama,1989,4127,95,53
014127,1,Alabama,1988,4127,93,45
014127,1,Alabama,1987,4127,92,45
014127,1,Alabama,1986,4127,93,48
014127,1,Alabama,1985,4127,91,52
014129,1,Alabama,1948,4129,97,52
014129,1,Alabama,2010,4129,91,42
014129,1,Alabama,2009,4129,91,48
014129,1,Alabama,2008,4129,92,44
014129,1,Alabama,2007,4129,93,39
014129,1,Alabama,2006,4129,95,43
014129,1,Alabama,2005,4129,92,47
014129,1,Alabama,2004,4129,92,48
014129,1,Alabama,2003,4129,96,51
014129,1,Alabama,2002,4129,95,49
014129,1,Alabama,2001,4129,95,48
014129,1,Alabama,2000,4129,94,45
014129,1,Alabama,1999,4129,94,47
014129,1,Alabama,1950,4129,96,63
014129,1,Alabama,1949,4129,95,51
014155,1,Alabama,1999,4155,97,44
014155,1,Alabama,2010,4155,98,46
014155,1,Alabama,2009,4155,98,52
014155,1,Alabama,2008,4155,93,46
014155,1,Alabama,2007,4155,93,44
014155,1,Alabama,2006,4155,93,42
014155,1,Alabama,2005,4155,95,48
014155,1,Alabama,2004,4155,95,49
014155,1,Alabama,2003,4155,97,50
014155,1,Alabama,2002,4155,98,50
014155,1,Alabama,2001,4155,96,47
014155,1,Alabama,2000,4155,96,50
015008,1,Alabama,1948,5008,97,52
015008,1,Alabama,2010,5008,91,42
015008,1,Alabama,2009,5008,91,48
015008,1,Alabama,2008,5008,92,44
015008,1,Alabama,2007,5008,93,39
015008,1,Alabama,2006,5008,95,43
015008,1,Alabama,2005,5008,92,47
015008,1,Alabama,2004,5008,92,48
015008,1,Alabama,2003,5008,96,51
015008,1,Alabama,2002,5008,95,49
015008,1,Alabama,2001,5008,95,48
015008,1,Alabama,2000,5008,94,45
015008,1,Alabama,1999,5008,94,47
015008,1,Alabama,1950,5008,96,63
015008,1,Alabama,1949,5008,95,51
016012,1,Alabama,1984,6012,93,51
016012,1,Alabama,1999,6012,88,37
016012,1,Alabama,1994,6012,88,46
016012,1,Alabama,1993,6012,91,49
016012,1,Alabama,1992,6012,86,48
016012,1,Alabama,1991,6012,85,50
016012,1,Alabama,1990,6012,86,45
016012,1,Alabama,1989,6012,93,52
016012,1,Alabama,1988,6012,91,48
016012,1,Alabama,1987,6012,89,47
016012,1,Alabama,1986,6012,89,50
016012,1,Alabama,1985,6012,93,54
016019,1,Alabama,1966,6019,0,0
016019,1,Alabama,2010,6019,92,46
016019,1,Alabama,2009,6019,91,50
016019,1,Alabama,2008,6019,90,48
016019,1,Alabama,2007,6019,90,47
016019,1,Alabama,2006,6019,90,44
016019,1,Alabama,2005,6019,89,46
016019,1,Alabama,2004,6019,89,49
016019,1,Alabama,2003,6019,90,50
016019,1,Alabama,2002,6019,96,54
016019,1,Alabama,2001,6019,96,53
016019,1,Alabama,2000,6019,95,47
016019,1,Alabama,1999,6019,96,54
016019,1,Alabama,1998,6019,97,56
016019,1,Alabama,1997,6019,95,53
016019,1,Alabama,1996,6019,95,53
016019,1,Alabama,1995,6019,96,52
016019,1,Alabama,1994,6019,96,55
016019,1,Alabama,1993,6019,95,51
016019,1,Alabama,1992,6019,95,52
016019,1,Alabama,1991,6019,94,54
016019,1,Alabama,1990,6019,94,49
016019,1,Alabama,1989,6019,95,53
016019,1,Alabama,1988,6019,95,49
016019,1,Alabama,1987,6019,95,50
016019,1,Alabama,1986,6019,96,52
016019,1,Alabama,1985,6019,89,50
016019,1,Alabama,1984,6019,87,48
016019,1,Alabama,1972,6019,0,0
016019,1,Alabama,1967,6019,0,0
014125,1,Alabama,1984,A310,91,46
014125,1,Alabama,2010,A310,92,41
014125,1,Alabama,2009,A310,92,49
014125,1,Alabama,2008,A310,89,43
014125,1,Alabama,2007,A310,89,40
014125,1,Alabama,2006,A310,91,40
014125,1,Alabama,2005,A310,91,46
014125,1,Alabama,2004,A310,88,47
014125,1,Alabama,2003,A310,98,55
014125,1,Alabama,2002,A310,96,51
014125,1,Alabama,2001,A310,96,50
014125,1,Alabama,2000,A310,92,42
014125,1,Alabama,1999,A310,93,47
014125,1,Alabama,1998,A310,93,49
014125,1,Alabama,1997,A310,96,50
014125,1,Alabama,1996,A310,94,50
014125,1,Alabama,1995,A310,94,48
014125,1,Alabama,1994,A310,93,49
014125,1,Alabama,1993,A310,93,45
014125,1,Alabama,1992,A310,95,48
014125,1,Alabama,1991,A310,94,49
014125,1,Alabama,1990,A310,95,43
014125,1,Alabama,1989,A310,95,50
014125,1,Alabama,1988,A310,94,45
014125,1,Alabama,1987,A310,93,44
014125,1,Alabama,1986,A310,93,47
014125,1,Alabama,1985,A310,91,49
014125,1,Alabama,1984,A320,91,46
014125,1,Alabama,2010,A320,92,41
014125,1,Alabama,2009,A320,92,49
014125,1,Alabama,2008,A320,89,43
014125,1,Alabama,2007,A320,89,40
014125,1,Alabama,2006,A320,91,40
014125,1,Alabama,2005,A320,91,46
014125,1,Alabama,2004,A320,88,47
014125,1,Alabama,2003,A320,98,55
014125,1,Alabama,2002,A320,96,51
014125,1,Alabama,2001,A320,96,50
014125,1,Alabama,2000,A320,92,42
014125,1,Alabama,1999,A320,93,47
014125,1,Alabama,1998,A320,93,49
014125,1,Alabama,1997,A320,96,50
014125,1,Alabama,1996,A320,94,50
014125,1,Alabama,1995,A320,94,48
014125,1,Alabama,1994,A320,93,49
014125,1,Alabama,1993,A320,93,45
014125,1,Alabama,1992,A320,95,48
014125,1,Alabama,1991,A320,94,49
014125,1,Alabama,1990,A320,95,43
014125,1,Alabama,1989,A320,95,50
014125,1,Alabama,1988,A320,94,45
014125,1,Alabama,1987,A320,93,44
014125,1,Alabama,1986,A320,93,47
014125,1,Alabama,1985,A320,91,49
014125,1,Alabama,1984,A330,91,46
014125,1,Alabama,2010,A330,92,41
014125,1,Alabama,2009,A330,92,49
014125,1,Alabama,2008,A330,89,43
014125,1,Alabama,2007,A330,89,40
014125,1,Alabama,2006,A330,91,40
014125,1,Alabama,2005,A330,91,46
014125,1,Alabama,2004,A330,88,47
014125,1,Alabama,2003,A330,98,55
014125,1,Alabama,2002,A330,96,51
014125,1,Alabama,2001,A330,96,50
014125,1,Alabama,2000,A330,92,42
014125,1,Alabama,1999,A330,93,47
014125,1,Alabama,1998,A330,93,49
014125,1,Alabama,1997,A330,96,50
014125,1,Alabama,1996,A330,94,50
014125,1,Alabama,1995,A330,94,48
014125,1,Alabama,1994,A330,93,49
014125,1,Alabama,1993,A330,93,45
014125,1,Alabama,1992,A330,95,48
014125,1,Alabama,1991,A330,94,49
014125,1,Alabama,1990,A330,95,43
014125,1,Alabama,1989,A330,95,50
014125,1,Alabama,1988,A330,94,45
014125,1,Alabama,1987,A330,93,44
014125,1,Alabama,1986,A330,93,47
014125,1,Alabama,1985,A330,91,49
014125,1,Alabama,1984,A340,91,46
014125,1,Alabama,2010,A340,92,41
014125,1,Alabama,2009,A340,92,49
014125,1,Alabama,2008,A340,89,43
014125,1,Alabama,2007,A340,89,40
014125,1,Alabama,2006,A340,91,40
014125,1,Alabama,2005,A340,91,46
014125,1,Alabama,2004,A340,88,47
014125,1,Alabama,2003,A340,98,55
014125,1,Alabama,2002,A340,96,51
014125,1,Alabama,2001,A340,96,50
014125,1,Alabama,2000,A340,92,42
014125,1,Alabama,1999,A340,93,47
014125,1,Alabama,1998,A340,93,49
014125,1,Alabama,1997,A340,96,50
014125,1,Alabama,1996,A340,94,50
014125,1,Alabama,1995,A340,94,48
014125,1,Alabama,1994,A340,93,49
014125,1,Alabama,1993,A340,93,45
014125,1,Alabama,1992,A340,95,48
014125,1,Alabama,1991,A340,94,49
014125,1,Alabama,1990,A340,95,43
014125,1,Alabama,1989,A340,95,50
014125,1,Alabama,1988,A340,94,45
014125,1,Alabama,1987,A340,93,44
014125,1,Alabama,1986,A340,93,47
014125,1,Alabama,1985,A340,91,49
014125,1,Alabama,1984,A350,91,46
014125,1,Alabama,2010,A350,92,41
014125,1,Alabama,2009,A350,92,49
014125,1,Alabama,2008,A350,89,43
014125,1,Alabama,2007,A350,89,40
014125,1,Alabama,2006,A350,91,40
014125,1,Alabama,2005,A350,91,46
014125,1,Alabama,2004,A350,88,47
014125,1,Alabama,2003,A350,98,55
014125,1,Alabama,2002,A350,96,51
014125,1,Alabama,2001,A350,96,50
014125,1,Alabama,2000,A350,92,42
014125,1,Alabama,1999,A350,93,47
014125,1,Alabama,1998,A350,93,49
014125,1,Alabama,1997,A350,96,50
014125,1,Alabama,1996,A350,94,50
014125,1,Alabama,1995,A350,94,48
014125,1,Alabama,1994,A350,93,49
014125,1,Alabama,1993,A350,93,45
014125,1,Alabama,1992,A350,95,48
014125,1,Alabama,1991,A350,94,49
014125,1,Alabama,1990,A350,95,43
014125,1,Alabama,1989,A350,95,50
014125,1,Alabama,1988,A350,94,45
014125,1,Alabama,1987,A350,93,44
014125,1,Alabama,1986,A350,93,47
014125,1,Alabama,1985,A350,91,49
011019,1,Alabama,1966,B310,0,0
011019,1,Alabama,2010,B310,92,46
011019,1,Alabama,2009,B310,91,50
011019,1,Alabama,2008,B310,90,48
011019,1,Alabama,2007,B310,90,47
011019,1,Alabama,2006,B310,90,44
011019,1,Alabama,2005,B310,89,46
011019,1,Alabama,2004,B310,89,49
011019,1,Alabama,2003,B310,90,50
011019,1,Alabama,2002,B310,96,54
011019,1,Alabama,2001,B310,96,53
011019,1,Alabama,2000,B310,95,47
011019,1,Alabama,1999,B310,96,54
011019,1,Alabama,1998,B310,97,56
011019,1,Alabama,1997,B310,95,53
011019,1,Alabama,1996,B310,95,53
011019,1,Alabama,1995,B310,96,52
011019,1,Alabama,1994,B310,96,55
011019,1,Alabama,1993,B310,95,51
011019,1,Alabama,1992,B310,95,52
011019,1,Alabama,1991,B310,94,54
011019,1,Alabama,1990,B310,94,49
