STATE_CODE,STATE_CODE_EXP,SHRP_ID,SURVEY_DATE,HPMS16_CRACKING_PERCENT_AC,MEPDG_CRACKING_PERCENT_AC,MEPDG_TRANS_CRACK_LENGTH_AC,MEPDG_LONG_CRACK_LENGTH_AC,ME_PERCENT_WHEEL_PATH_CRACK
1,Alabama,0502,1991-09-18,56.0,6.0,0.0,0.0,34.0
1,Alabama,0502,2015-05-07,56.0,39.0,4320.0,0.0,34.0
1,Alabama,0502,2017-02-14,56.0,42.0,5637.0,0.0,34.0
1,Alabama,0502,2013-02-05,56.0,39.0,3354.0,0.0,34.0
1,Alabama,0502,2011-10-18,56.0,38.0,2865.0,0.0,34.0
1,Alabama,0502,2002-01-31,45.0,5.0,1788.0,0.0,28.0
1,Alabama,0502,2009-03-25,55.0,9.0,3936.0,0.0,34.0
1,Alabama,0502,2006-09-26,54.0,7.0,2997.0,0.0,33.0
1,Alabama,0502,1998-01-30,40.0,10.0,204.0,159.0,24.0
1,Alabama,0502,2001-01-16,46.0,7.0,1545.0,4653.0,28.0
1,Alabama,0502,2000-05-16,46.0,5.0,1126.0,6129.0,28.0
1,Alabama,0502,2005-04-21,52.0,7.0,2564.0,0.0,32.0
1,Alabama,0502,1993-04-01,7.0,1.0,0.0,0.0,5.0
1,Alabama,0502,2003-04-01,49.0,6.0,2193.0,0.0,30.0
1,Alabama,0502,2004-02-26,51.0,6.0,2352.0,0.0,31.0
1,Alabama,0502,1995-07-20,0.0,0.0,0.0,0.0,0.0
1,Alabama,0503,2005-04-21,7.0,1.0,173.0,0.0,4.0
1,Alabama,0503,2015-05-07,17.0,3.0,3205.0,0.0,11.0
1,Alabama,0503,2017-02-15,19.0,4.0,4660.0,0.0,12.0
1,Alabama,0503,2013-02-06,18.0,3.0,2585.0,0.0,11.0
1,Alabama,0503,2011-10-19,16.0,3.0,1604.0,0.0,10.0
1,Alabama,0503,2002-01-31,4.0,0.0,24.0,0.0,3.0
1,Alabama,0503,2009-03-25,12.0,2.0,655.0,10.0,8.0
1,Alabama,0503,2006-09-27,9.0,1.0,149.0,0.0,5.0
1,Alabama,0503,1998-01-30,0.0,0.0,0.0,0.0,0.0
1,Alabama,0503,2001-01-16,3.0,0.0,21.0,482.0,2.0
1,Alabama,0503,2000-05-16,0.0,0.0,0.0,0.0,0.0
1,Alabama,0503,1993-04-01,0.0,0.0,0.0,0.0,0.0
1,Alabama,0503,2003-04-01,5.0,1.0,35.0,0.0,3.0
1,Alabama,0503,2004-02-26,7.0,1.0,170.0,0.0,4.0
1,Alabama,0503,1995-07-20,0.0,0.0,0.0,0.0,0.0
1,Alabama,0503,1991-09-18,56.0,6.0,0.0,0.0,34.0
1,Alabama,0504,2005-04-21,2.0,0.0,21.0,28.0,1.0
1,Alabama,0504,2015-05-06,15.0,2.0,544.0,0.0,9.0
1,Alabama,0504,2017-02-14,21.0,3.0,662.0,0.0,13.0
1,Alabama,0504,2013-02-05,16.0,2.0,485.0,0.0,10.0
1,Alabama,0504,2011-10-18,14.0,2.0,284.0,0.0,9.0
1,Alabama,0504,2002-01-30,0.0,0.0,0.0,0.0,0.0
1,Alabama,0504,2009-03-24,8.0,1.0,52.0,17.0,5.0
1,Alabama,0504,2006-09-26,4.0,0.0,28.0,0.0,2.0
1,Alabama,0504,1998-01-29,0.0,0.0,0.0,0.0,0.0
1,Alabama,0504,2000-05-16,0.0,0.0,0.0,0.0,0.0
1,Alabama,0504,1993-04-01,0.0,0.0,0.0,0.0,0.0
1,Alabama,0504,2003-03-31,1.0,0.0,0.0,0.0,1.0
1,Alabama,0504,2001-01-12,0.0,0.0,0.0,0.0,0.0
1,Alabama,0504,2004-02-26,1.0,0.0,0.0,0.0,1.0
1,Alabama,0504,1995-07-20,0.0,0.0,0.0,0.0,0.0
1,Alabama,0504,1991-09-18,4.0,0.0,0.0,0.0,2.0
1,Alabama,0505,2005-04-21,41.0,4.0,1355.0,0.0,25.0
1,Alabama,0505,2015-05-06,50.0,10.0,4248.0,0.0,31.0
1,Alabama,0505,2017-02-14,52.0,14.0,5564.0,0.0,32.0
1,Alabama,0505,2013-02-05,50.0,9.0,3440.0,0.0,30.0
1,Alabama,0505,2011-10-18,49.0,9.0,3108.0,0.0,30.0
1,Alabama,0505,2002-01-30,36.0,4.0,734.0,14.0,22.0
1,Alabama,0505,2009-03-25,47.0,6.0,2131.0,0.0,29.0
1,Alabama,0505,2006-09-26,45.0,6.0,1459.0,0.0,27.0
1,Alabama,0505,1998-01-30,27.0,5.0,142.0,877.0,16.0
1,Alabama,0505,2000-05-16,31.0,3.0,582.0,4764.0,19.0
1,Alabama,0505,1993-04-01,0.0,0.0,0.0,0.0,0.0
1,Alabama,0505,2003-03-31,39.0,4.0,1043.0,0.0,24.0
1,Alabama,0505,2001-01-16,31.0,3.0,707.0,4525.0,19.0
1,Alabama,0505,2004-02-26,39.0,4.0,1133.0,0.0,24.0
1,Alabama,0505,1995-07-20,0.0,0.0,0.0,0.0,0.0
1,Alabama,0505,1991-09-18,56.0,6.0,0.0,0.0,34.0
1,Alabama,0506,2004-02-25,5.0,1.0,28.0,0.0,3.0
1,Alabama,0506,2015-05-06,0.0,0.0,0.0,0.0,0.0
1,Alabama,0506,2013-02-04,26.0,3.0,579.0,0.0,16.0
1,Alabama,0506,2011-10-18,21.0,2.0,357.0,0.0,13.0
1,Alabama,0506,2002-01-30,1.0,0.0,0.0,0.0,1.0
1,Alabama,0506,2009-03-24,8.0,1.0,111.0,62.0,5.0
1,Alabama,0506,2006-09-26,5.0,1.0,31.0,0.0,3.0
1,Alabama,0506,1998-01-29,0.0,0.0,0.0,0.0,0.0
1,Alabama,0506,2000-05-15,0.0,0.0,0.0,0.0,0.0
1,Alabama,0506,1993-04-01,0.0,0.0,0.0,0.0,0.0
1,Alabama,0506,2005-04-22,5.0,1.0,28.0,0.0,3.0
1,Alabama,0506,2003-03-31,3.0,0.0,0.0,0.0,2.0
1,Alabama,0506,2001-01-12,1.0,0.0,0.0,191.0,1.0
1,Alabama,0506,1995-07-20,0.0,0.0,0.0,0.0,0.0
1,Alabama,0506,1991-09-18,23.0,2.0,0.0,0.0,14.0
1,Alabama,0507,2004-02-25,7.0,1.0,42.0,0.0,4.0
1,Alabama,0507,2015-05-06,34.0,5.0,1029.0,0.0,21.0
1,Alabama,0507,2017-02-14,42.0,6.0,1649.0,0.0,26.0
1,Alabama,0507,2013-02-04,33.0,5.0,464.0,0.0,20.0
1,Alabama,0507,2011-10-18,31.0,5.0,319.0,69.0,19.0
1,Alabama,0507,2002-01-30,1.0,0.0,0.0,0.0,1.0
1,Alabama,0507,2009-03-24,17.0,3.0,177.0,62.0,11.0
1,Alabama,0507,2006-09-26,11.0,2.0,87.0,0.0,7.0
1,Alabama,0507,1998-01-29,1.0,0.0,0.0,125.0,0.0
1,Alabama,0507,2000-05-15,1.0,0.0,0.0,62.0,0.0
1,Alabama,0507,1993-04-01,0.0,0.0,0.0,0.0,0.0
1,Alabama,0507,2005-04-22,7.0,1.0,42.0,0.0,4.0
1,Alabama,0507,2003-03-31,3.0,0.0,10.0,0.0,2.0
1,Alabama,0507,2001-01-12,1.0,0.0,0.0,142.0,0.0
1,Alabama,0507,1995-07-20,0.0,0.0,0.0,0.0,0.0
1,Alabama,0507,1991-09-18,56.0,6.0,0.0,0.0,34.0
1,Alabama,0508,2004-02-26,22.0,4.0,42.0,0.0,14.0
1,Alabama,0508,2015-05-07,39.0,7.0,991.0,0.0,24.0
1,Alabama,0508,2017-02-15,47.0,11.0,1933.0,0.0,29.0
1,Alabama,0508,2013-02-06,37.0,7.0,686.0,0.0,23.0
1,Alabama,0508,2011-10-19,36.0,6.0,450.0,0.0,22.0
1,Alabama,0508,2002-01-31,18.0,3.0,0.0,0.0,11.0
1,Alabama,0508,2009-03-30,29.0,4.0,107.0,0.0,18.0
1,Alabama,0508,2006-09-27,23.0,3.0,118.0,0.0,14.0
1,Alabama,0508,1998-01-28,16.0,7.0,0.0,294.0,10.0
1,Alabama,0508,2000-05-16,14.0,3.0,0.0,1954.0,8.0
1,Alabama,0508,1993-04-01,0.0,0.0,0.0,0.0,0.0
1,Alabama,0508,2005-04-21,23.0,4.0,52.0,0.0,14.0
1,Alabama,0508,2003-04-01,19.0,3.0,10.0,0.0,11.0
1,Alabama,0508,2001-01-16,16.0,2.0,0.0,1174.0,10.0
1,Alabama,0508,1995-07-20,2.0,0.0,21.0,346.0,1.0
1,Alabama,0508,1991-09-18,56.0,6.0,0.0,0.0,34.0
1,Alabama,0509,2004-02-26,27.0,3.0,402.0,0.0,17.0
1,Alabama,0509,2015-05-07,44.0,8.0,4490.0,0.0,27.0
1,Alabama,0509,2017-02-15,50.0,11.0,5841.0,0.0,31.0
1,Alabama,0509,2013-02-06,42.0,8.0,3451.0,0.0,26.0
1,Alabama,0509,2011-10-19,40.0,8.0,2602.0,0.0,25.0
1,Alabama,0509,2002-01-31,19.0,2.0,159.0,0.0,12.0
1,Alabama,0509,2009-03-30,30.0,3.0,1327.0,0.0,18.0
1,Alabama,0509,2006-09-27,28.0,4.0,572.0,0.0,17.0
1,Alabama,0509,1998-01-28,10.0,2.0,0.0,180.0,6.0
1,Alabama,0509,2000-05-16,11.0,0.0,0.0,1992.0,7.0
1,Alabama,0509,1993-04-01,0.0,0.0,0.0,0.0,0.0
1,Alabama,0509,2005-04-21,28.0,4.0,437.0,0.0,17.0
1,Alabama,0509,2003-04-01,23.0,3.0,204.0,0.0,14.0
1,Alabama,0509,2001-01-17,19.0,1.0,146.0,3028.0,11.0
1,Alabama,0509,1995-07-20,0.0,0.0,0.0,0.0,0.0
1,Alabama,0509,1991-09-18,43.0,4.0,0.0,0.0,26.0
1,Alabama,0563,2004-02-25,35.0,6.0,464.0,0.0,21.0
1,Alabama,0563,2015-05-06,0.0,0.0,0.0,0.0,0.0
1,Alabama,0563,2013-02-04,51.0,28.0,2654.0,0.0,31.0
1,Alabama,0563,2011-10-18,51.0,23.0,3101.0,0.0,31.0
1,Alabama,0563,2002-01-30,13.0,2.0,21.0,0.0,8.0
1,Alabama,0563,2006-09-26,42.0,8.0,897.0,0.0,25.0
1,Alabama,0563,1998-01-29,6.0,3.0,0.0,35.0,4.0
1,Alabama,0563,2000-05-15,10.0,0.0,0.0,1854.0,6.0
1,Alabama,0563,2005-04-22,37.0,6.0,634.0,0.0,22.0
1,Alabama,0563,2003-03-31,25.0,4.0,187.0,0.0,15.0
1,Alabama,0563,2001-01-12,30.0,2.0,62.0,1867.0,18.0
1,Alabama,0563,1995-07-20,0.0,0.0,0.0,0.0,0.0
1,Alabama,0563,1991-09-18,56.0,6.0,0.0,0.0,34.0
1,Alabama,0563,1993-04-01,0.0,0.0,0.0,0.0,0.0
1,Alabama,0564,1993-04-01,0.0,0.0,0.0,0.0,0.0
1,Alabama,0564,1998-01-28,47.0,14.0,201.0,139.0,29.0
1,Alabama,0564,1995-07-20,1.0,0.0,0.0,87.0,0.0
1,Alabama,0564,1991-09-18,49.0,5.0,0.0,0.0,30.0
1,Alabama,1001,2003-02-26,51.0,21.0,523.0,0.0,31.0
1,Alabama,1001,1997-02-28,12.0,2.0,0.0,665.0,7.0
1,Alabama,1001,1991-09-20,1.0,0.0,0.0,0.0,0.0
1,Alabama,1001,1992-07-24,1.0,0.0,10.0,149.0,1.0
1,Alabama,1001,1993-01-15,3.0,1.0,107.0,312.0,2.0
1,Alabama,1011,1993-03-30,0.0,0.0,0.0,0.0,0.0
1,Alabama,1011,1992-07-15,0.0,0.0,0.0,0.0,0.0
1,Alabama,1011,2002-06-11,1.0,0.0,437.0,80.0,0.0
1,Alabama,1011,1997-12-04,0.0,0.0,90.0,0.0,0.0
1,Alabama,1019,1995-07-22,56.0,43.0,45.0,0.0,34.0
1,Alabama,1019,1998-01-23,57.0,29.0,132.0,0.0,35.0
1,Alabama,1019,1991-06-19,45.0,14.0,10.0,,27.0
1,Alabama,1019,1993-03-29,56.0,19.0,0.0,1472.0,34.0
1,Alabama,1019,2001-11-09,6.0,2.0,0.0,0.0,4.0
1,Alabama,1019,2003-02-24,34.0,12.0,121.0,0.0,21.0
1,Alabama,1021,1991-06-21,0.0,0.0,0.0,0.0,0.0
1,Alabama,1021,1998-01-20,46.0,14.0,0.0,3433.0,28.0
1,Alabama,1021,1993-04-02,3.0,1.0,0.0,159.0,2.0
1,Alabama,3998,1993-03-29,0.0,0.0,0.0,0.0,0.0
1,Alabama,3998,2000-04-05,1.0,0.0,80.0,24.0,0.0
1,Alabama,3998,1999-09-28,1.0,0.0,132.0,0.0,1.0
1,Alabama,3998,1997-12-03,0.0,0.0,0.0,0.0,0.0
1,Alabama,3998,1992-07-15,0.0,0.0,0.0,0.0,0.0
1,Alabama,4073,2004-01-26,2.0,1.0,0.0,0.0,2.0
1,Alabama,4073,1997-12-05,3.0,2.0,0.0,0.0,2.0
1,Alabama,4073,1993-03-30,16.0,2.0,0.0,166.0,10.0
1,Alabama,4073,2003-02-28,3.0,1.0,0.0,0.0,2.0
1,Alabama,4125,2004-02-18,50.0,14.0,1732.0,0.0,31.0
1,Alabama,4125,1998-01-21,47.0,24.0,315.0,0.0,29.0
1,Alabama,4125,1990-12-11,30.0,0.0,0.0,,18.0
1,Alabama,4125,1991-06-21,21.0,5.0,,,13.0
1,Alabama,4125,1995-08-16,39.0,14.0,430.0,949.0,24.0
1,Alabama,4125,1994-08-24,46.0,13.0,343.0,166.0,28.0
1,Alabama,4126,1993-03-30,0.0,0.0,0.0,0.0,0.0
1,Alabama,4126,1992-07-16,0.0,0.0,0.0,0.0,0.0
1,Alabama,4126,1997-12-05,3.0,1.0,45.0,0.0,2.0
1,Alabama,4127,2004-02-13,3.0,0.0,780.0,0.0,2.0
1,Alabama,4127,1992-07-15,0.0,0.0,0.0,0.0,0.0
1,Alabama,4127,1997-12-04,0.0,0.0,128.0,0.0,0.0
1,Alabama,4127,1993-03-30,0.0,0.0,80.0,0.0,0.0
1,Alabama,4129,1993-03-31,12.0,5.0,208.0,69.0,7.0
1,Alabama,4129,1997-09-04,38.0,42.0,97.0,398.0,23.0
1,Alabama,4129,1991-09-19,2.0,2.0,31.0,0.0,2.0
1,Alabama,4155,1995-07-21,52.0,51.0,111.0,0.0,31.0
1,Alabama,4155,2015-05-08,22.0,3.0,1711.0,0.0,14.0
1,Alabama,4155,2013-02-06,17.0,2.0,589.0,0.0,11.0
1,Alabama,4155,2011-10-20,12.0,1.0,152.0,0.0,7.0
1,Alabama,4155,2002-05-22,0.0,0.0,0.0,0.0,0.0
1,Alabama,4155,1998-01-26,53.0,47.0,728.0,0.0,32.0
1,Alabama,4155,2001-01-17,0.0,0.0,0.0,0.0,0.0
1,Alabama,4155,1993-04-01,50.0,38.0,,0.0,31.0
1,Alabama,4155,1991-06-20,43.0,13.0,412.0,94.0,26.0
1,Alabama,4155,2003-03-28,0.0,0.0,0.0,0.0,0.0
1,Alabama,6012,1995-08-10,29.0,13.0,4099.0,520.0,18.0
1,Alabama,6012,2000-04-06,45.0,22.0,3974.0,107.0,28.0
1,Alabama,6012,1997-12-10,42.0,20.0,2411.0,69.0,26.0
1,Alabama,6012,1999-09-28,44.0,23.0,3887.0,121.0,27.0
1,Alabama,6012,2000-09-28,44.0,23.0,4431.0,149.0,27.0
1,Alabama,6012,1992-07-15,26.0,7.0,1895.0,495.0,16.0
1,Alabama,6012,1993-03-30,41.0,19.0,2467.0,849.0,25.0
1,Alabama,6019,2001-02-20,0.0,0.0,0.0,0.0,0.0
1,Alabama,6019,2001-08-30,0.0,0.0,0.0,0.0,0.0
1,Alabama,6019,1998-01-26,0.0,0.0,0.0,0.0,0.0
1,Alabama,6019,1993-03-29,,0.0,0.0,,
1,Alabama,6019,1991-06-19,0.0,0.0,0.0,0.0,0.0
1,Alabama,A310,1991-06-21,0.0,0.0,0.0,0.0,0.0
1,Alabama,A310,1998-01-21,41.0,20.0,87.0,267.0,25.0
1,Alabama,A310,1999-07-20,38.0,15.0,391.0,859.0,23.0
1,Alabama,A310,1995-08-16,20.0,2.0,66.0,2311.0,12.0
1,Alabama,A310,1994-08-24,13.0,1.0,14.0,1317.0,8.0
1,Alabama,A310,1990-12-11,0.0,0.0,0.0,0.0,0.0
1,Alabama,A320,1994-08-24,26.0,5.0,28.0,745.0,16.0
1,Alabama,A320,1998-01-21,36.0,19.0,59.0,0.0,22.0
1,Alabama,A320,1999-07-20,39.0,12.0,1026.0,1490.0,24.0
1,Alabama,A320,1995-08-16,22.0,4.0,170.0,925.0,13.0
1,Alabama,A320,1990-12-11,0.0,0.0,0.0,0.0,0.0
1,Alabama,A320,1991-06-21,1.0,0.0,0.0,,0.0
1,Alabama,A330,1994-08-24,18.0,3.0,42.0,222.0,11.0
1,Alabama,A330,1999-07-20,34.0,5.0,877.0,6780.0,21.0
1,Alabama,A330,1998-01-21,26.0,12.0,104.0,478.0,16.0
1,Alabama,A330,1995-08-16,15.0,2.0,204.0,1410.0,9.0
1,Alabama,A330,1990-12-11,11.0,0.0,0.0,,6.0
1,Alabama,A330,1991-06-21,9.0,0.0,0.0,,6.0
1,Alabama,A340,1994-08-24,12.0,2.0,38.0,1372.0,7.0
1,Alabama,A340,1999-07-20,24.0,4.0,953.0,3849.0,15.0
1,Alabama,A340,1998-01-21,19.0,7.0,180.0,627.0,12.0
1,Alabama,A340,1995-08-16,11.0,1.0,166.0,1448.0,7.0
1,Alabama,A340,1991-06-21,3.0,1.0,,,2.0
1,Alabama,A350,1994-08-24,2.0,0.0,0.0,430.0,1.0
1,Alabama,A350,1999-07-20,2.0,0.0,0.0,139.0,1.0
1,Alabama,A350,1998-01-21,2.0,1.0,0.0,149.0,1.0
1,Alabama,A350,1995-08-16,1.0,0.0,0.0,201.0,1.0
1,Alabama,A350,1990-12-11,1.0,0.0,0.0,,0.0
1,Alabama,A350,1991-06-21,1.0,0.0,,,0.0
1,Alabama,B310,1995-07-23,0.0,0.0,0.0,0.0,0.0
1,Alabama,B310,1998-01-23,14.0,6.0,0.0,17.0,9.0
1,Alabama,B310,1993-03-29,0.0,0.0,0.0,0.0,0.0
1,Alabama,B310,1990-12-13,0.0,0.0,0.0,0.0,0.0
1,Alabama,B310,1991-06-19,0.0,0.0,0.0,0.0,0.0
1,Alabama,B320,1995-07-22,44.0,23.0,0.0,0.0,27.0
1,Alabama,B320,1998-01-23,49.0,27.0,236.0,0.0,30.0
1,Alabama,B320,1993-03-29,6.0,1.0,0.0,790.0,4.0
1,Alabama,B320,1990-12-13,1.0,0.0,0.0,,0.0
1,Alabama,B320,1991-06-19,1.0,0.0,0.0,,0.0
1,Alabama,B330,1995-07-22,49.0,37.0,21.0,0.0,30.0
1,Alabama,B330,1998-01-23,34.0,22.0,118.0,17.0,21.0
1,Alabama,B330,1993-03-29,37.0,5.0,0.0,3915.0,22.0
1,Alabama,B330,1990-12-13,2.0,1.0,0.0,0.0,1.0
1,Alabama,B330,1991-06-19,14.0,3.0,0.0,,8.0
1,Alabama,B340,1995-07-22,55.0,31.0,0.0,0.0,34.0
1,Alabama,B340,1990-12-13,1.0,0.0,0.0,,0.0
1,Alabama,B340,1998-01-23,49.0,25.0,0.0,28.0,30.0
1,Alabama,B340,1993-03-29,33.0,8.0,0.0,2955.0,20.0
1,Alabama,B340,1991-06-19,2.0,0.0,0.0,,1.0
1,Alabama,B350,1995-07-22,0.0,0.0,0.0,0.0,0.0
1,Alabama,B350,1998-01-23,0.0,0.0,0.0,0.0,0.0
1,Alabama,B350,1993-03-29,0.0,0.0,0.0,0.0,0.0
1,Alabama,B350,1990-12-13,0.0,0.0,0.0,0.0,0.0
1,Alabama,B350,1991-06-19,0.0,0.0,0.0,0.0,0.0
1,Alabama,C310,1995-07-21,22.0,6.0,1140.0,689.0,13.0
1,Alabama,C310,2002-05-22,30.0,9.0,3828.0,0.0,18.0
1,Alabama,C310,1999-07-21,27.0,7.0,2786.0,17.0,16.0
1,Alabama,C310,1998-01-28,28.0,7.0,1462.0,440.0,17.0
1,Alabama,C310,1993-04-01,20.0,7.0,,,12.0
1,Alabama,C310,1991-06-20,0.0,0.0,,0.0,0.0
1,Alabama,C310,1990-12-12,0.0,0.0,0.0,0.0,0.0
1,Alabama,C310,2003-03-26,33.0,10.0,4372.0,0.0,20.0
1,Alabama,C320,1995-07-21,52.0,47.0,0.0,0.0,32.0
1,Alabama,C320,2002-05-23,48.0,14.0,9573.0,0.0,29.0
1,Alabama,C320,1998-01-28,52.0,51.0,599.0,0.0,31.0
1,Alabama,C320,1999-07-21,32.0,9.0,7837.0,45.0,20.0
1,Alabama,C320,1993-04-01,44.0,21.0,,0.0,27.0
1,Alabama,C320,1991-06-20,0.0,0.0,0.0,0.0,0.0
1,Alabama,C320,2003-03-26,39.0,14.0,10342.0,0.0,24.0
1,Alabama,C320,1990-12-12,12.0,0.0,0.0,2228.0,7.0
1,Alabama,C330,1995-07-21,53.0,66.0,0.0,0.0,33.0
1,Alabama,C330,2002-05-24,55.0,27.0,8298.0,21.0,34.0
1,Alabama,C330,1998-01-29,56.0,49.0,790.0,17.0,34.0
1,Alabama,C330,1999-07-21,55.0,23.0,7816.0,28.0,34.0
1,Alabama,C330,1993-04-01,47.0,10.0,2855.0,,28.0
1,Alabama,C330,1991-06-20,48.0,17.0,,19727.0,29.0
1,Alabama,C330,2003-03-27,55.0,28.0,9774.0,21.0,33.0
1,Alabama,C330,1990-12-12,47.0,17.0,3922.0,19533.0,29.0
1,Alabama,C340,1995-07-21,39.0,17.0,506.0,232.0,24.0
1,Alabama,C340,2002-05-23,43.0,14.0,5114.0,31.0,26.0
1,Alabama,C340,1998-01-29,36.0,22.0,1157.0,769.0,22.0
1,Alabama,C340,1999-07-21,36.0,11.0,3693.0,55.0,22.0
1,Alabama,C340,1993-04-01,25.0,12.0,353.0,1528.0,15.0
1,Alabama,C340,1991-06-20,12.0,3.0,,,7.0
1,Alabama,C340,2003-03-27,44.0,15.0,5741.0,0.0,27.0
1,Alabama,C340,1990-12-12,11.0,0.0,0.0,,7.0
1,Alabama,C350,1995-07-21,1.0,0.0,346.0,191.0,1.0
1,Alabama,C350,1990-12-12,0.0,0.0,0.0,0.0,0.0
1,Alabama,C350,1991-06-20,0.0,0.0,0.0,0.0,0.0
1,Alabama,C350,1993-04-01,0.0,0.0,0.0,0.0,0.0
1,Alabama,C350,1998-01-29,0.0,0.0,52.0,0.0,0.0
2,Alaska,1001,1990-05-31,,,1608.0,0.0,
2,Alaska,1001,2003-06-16,0.0,0.0,887.0,0.0,0.0
2,Alaska,1001,1998-08-26,1.0,0.0,852.0,0.0,0.0
2,Alaska,1001,1997-08-22,0.0,0.0,1635.0,0.0,0.0
2,Alaska,1001,2005-05-05,0.0,0.0,877.0,0.0,0.0
2,Alaska,1001,1995-06-15,0.0,0.0,814.0,0.0,0.0
2,Alaska,1001,1993-08-26,,,1649.0,284.0,
2,Alaska,1001,1991-08-21,,,731.0,0.0,
2,Alaska,1001,2001-07-14,0.0,0.0,887.0,0.0,0.0
2,Alaska,1001,1999-06-24,0.0,0.0,831.0,0.0,0.0
2,Alaska,1002,1990-05-30,1.0,0.0,1386.0,49.0,0.0
2,Alaska,1002,2003-06-13,0.0,0.0,852.0,0.0,0.0
2,Alaska,1002,1998-08-25,0.0,0.0,0.0,0.0,0.0
2,Alaska,1002,1998-05-14,,,1192.0,0.0,
2,Alaska,1002,1995-06-14,0.0,0.0,1046.0,0.0,0.0
2,Alaska,1002,1997-08-21,0.0,0.0,980.0,0.0,0.0
2,Alaska,1002,2005-05-04,0.0,0.0,935.0,0.0,0.0
2,Alaska,1002,1993-08-25,0.0,0.0,2051.0,0.0,0.0
2,Alaska,1002,2001-07-14,0.0,0.0,825.0,0.0,0.0
2,Alaska,1002,1999-06-23,0.0,0.0,745.0,0.0,0.0
2,Alaska,1002,1991-08-22,1.0,0.0,877.0,132.0,0.0
2,Alaska,1004,1993-08-27,0.0,0.0,2404.0,0.0,0.0
2,Alaska,1004,2003-06-12,1.0,0.0,2896.0,263.0,1.0
2,Alaska,1004,2005-05-03,2.0,0.0,2869.0,0.0,1.0
2,Alaska,1004,1995-06-13,1.0,0.0,2643.0,104.0,0.0
2,Alaska,1004,1997-08-19,1.0,0.0,2765.0,197.0,1.0
2,Alaska,1004,2001-07-10,1.0,0.0,2973.0,509.0,1.0
2,Alaska,1004,1999-06-22,1.0,0.0,5907.0,371.0,1.0
2,Alaska,1004,1991-08-19,0.0,0.0,0.0,0.0,0.0
2,Alaska,1004,1990-06-04,0.0,0.0,2456.0,0.0,0.0
2,Alaska,1008,1991-08-29,2.0,0.0,949.0,253.0,1.0
2,Alaska,1008,1999-06-16,21.0,6.0,1358.0,2519.0,13.0
2,Alaska,1008,1993-09-02,2.0,0.0,974.0,450.0,1.0
2,Alaska,1008,1995-06-06,11.0,0.0,1119.0,2162.0,7.0
2,Alaska,1008,1997-08-28,23.0,12.0,1171.0,1621.0,14.0
2,Alaska,1008,2005-05-11,39.0,21.0,2422.0,0.0,24.0
2,Alaska,6010,1991-08-28,0.0,0.0,1490.0,0.0,0.0
2,Alaska,6010,1995-06-12,0.0,0.0,1715.0,0.0,0.0
2,Alaska,6010,1993-08-24,0.0,0.0,1694.0,0.0,0.0
2,Alaska,6010,1990-05-29,0.0,0.0,1511.0,0.0,0.0
2,Alaska,9035,1990-06-05,1.0,0.0,1140.0,201.0,1.0
2,Alaska,9035,2017-06-26,24.0,9.0,1469.0,0.0,15.0
2,Alaska,9035,2012-06-27,16.0,5.0,1369.0,87.0,10.0
2,Alaska,9035,2003-06-19,10.0,3.0,2321.0,603.0,6.0
2,Alaska,9035,1999-06-18,4.0,1.0,1746.0,464.0,2.0
2,Alaska,9035,1995-06-08,1.0,0.0,1081.0,191.0,1.0
2,Alaska,9035,1997-08-26,0.0,0.0,1899.0,0.0,0.0
2,Alaska,9035,2005-05-09,,,1064.0,243.0,
2,Alaska,9035,1993-08-31,0.0,0.0,1119.0,0.0,0.0
2,Alaska,9035,2001-07-16,9.0,2.0,2294.0,603.0,6.0
2,Alaska,9035,1991-08-26,0.0,0.0,908.0,0.0,0.0
4,Arizona,0113,1998-10-22,10.0,0.0,0.0,1829.0,6.0
4,Arizona,0113,2003-10-09,19.0,1.0,2474.0,2886.0,12.0
4,Arizona,0113,2003-04-16,20.0,1.0,2792.0,3506.0,12.0
4,Arizona,0113,2002-03-28,21.0,2.0,2262.0,3482.0,13.0
4,Arizona,0113,2001-11-30,21.0,1.0,1472.0,3849.0,13.0
4,Arizona,0113,1996-08-14,0.0,0.0,0.0,0.0,0.0
4,Arizona,0113,2001-05-04,21.0,3.0,1587.0,3534.0,13.0
4,Arizona,0113,2000-01-13,17.0,0.0,156.0,2924.0,10.0
4,Arizona,0113,1998-04-20,5.0,0.0,0.0,863.0,3.0
4,Arizona,0113,2005-12-01,20.0,4.0,3260.0,2238.0,12.0
4,Arizona,0113,1998-01-08,4.0,0.0,0.0,738.0,2.0
4,Arizona,0113,1998-01-13,4.0,0.0,0.0,828.0,3.0
4,Arizona,0113,1996-07-10,0.0,0.0,0.0,0.0,0.0
4,Arizona,0113,1996-04-03,0.0,0.0,0.0,0.0,0.0
4,Arizona,0113,1996-02-07,0.0,0.0,0.0,0.0,0.0
4,Arizona,0113,2004-10-04,20.0,6.0,3271.0,731.0,12.0
4,Arizona,0113,1999-02-16,14.0,1.0,0.0,2096.0,8.0
4,Arizona,0113,1995-02-21,0.0,0.0,0.0,0.0,0.0
4,Arizona,0113,1995-08-17,0.0,0.0,0.0,0.0,0.0
4,Arizona,0113,1995-11-08,0.0,0.0,0.0,0.0,0.0
4,Arizona,0113,2004-04-21,20.0,2.0,3104.0,2474.0,12.0
4,Arizona,0113,2002-10-09,18.0,0.0,1642.0,3437.0,11.0
